OBJECTID,Name,Jurisdiction,County,Type,Sub_Type,Status,Acres,Source,centroid_lat,centroid_lon
23465,Willis Park,Columbus,FRA,PARK,N,Public,0.74266945,FCA,39.9491675,-82.8628642
23466,Columbus Commons,Columbus,FRA,PARK,C,Public,2.28499853,orthos,39.9588335,-82.9987839
23467,Walnut Woods Metro Park,Metro Parks,FRA,PARK,M,Public,1162.72857218,Metro Parks,39.8397022,-82.8651235
23468,Rocky Fork Metro Park,Metro Parks,FRA,PARK,M,Public,236.58507494,Metro Parks,40.1194587,-82.7984486
23469,Demorest Road Park,Grove City,FRA,PARK,N,Public,23.09810839,Grove City,39.8863945,-83.1109055
23534,Highbanks Metro Park,Columbus,FRA,PARK,M,Public,343.16655315,Metro Parks,40.1301646,-83.0293646
23535,Westerville Sports Complex,Westerville,FRA,RECREATION,REC,Public,19.71780305,Westerville,40.1323109,-82.9489762
23537,Soccer Fields,Columbus,FRA,RECREATION,REC,Public,54.76069471,FCA,40.0513631,-82.9294678
23538,Inniswood Metro Park,Metro Parks,FRA,PARK,M,Public,122.422148,Metro Parks,40.1014131,-82.8982487
23539,Lower Scioto Park,Columbus,FRA,PARK,M,Public,7.19298899,Columbus,39.9424701,-83.0006870
23540,Scioto Audobon,Columbus,FRA,PARK,M,Public,133.61902339,Metro Parks,39.9479631,-83.0079736
23541,Pickerington Ponds,Columbus,FRA,PARK,M,Public,1154.06099771,Metro Parks,39.8864308,-82.8078591
23543,Scioto Grove,Metro Parks,FRA,PARK,M,Public,618.39338893,Metro Parks,39.8468890,-83.0201149
23563,Clarence W Latham Educational Park,Hilliard,FRA,PARK,N,Public,18.82543577,Hilliard,40.0353719,-83.1811505
23566,Maebelle Way Open Space,Westerville,FRA,PARK,N,Public,2.30117049,Westerville,40.1338486,-82.9622247
23567,Maebelle Way Open Space,Westerville,FRA,PARK,N,Public,2.82386392,Westerville,40.1329688,-82.9603659
23570,Uptown Rotary Park,Westerville,FRA,PARK,N,Public,0.02187562,Westerville,40.1276826,-82.9321348
23571,Kiwanis Picnic Park,Westerville,FRA,PARK,NOS,Public,0.7652882,Westerville,40.1199289,-82.9212745
23572,Alum Creek Park South,Westerville,FRA,PARK,NOS,Public,6.37995706,Westerville,40.1164471,-82.9393160
23573,Paramount Senior Living Open Space,Westerville,FRA,PARK,NOS,Public,2.3003308,Westerville,40.1093328,-82.9390948
23574,South Hempstead Road Open Space,Westerville,FRA,PARK,NOS,Public,0.23937736,Westerville,40.0991175,-82.9051843
23575,Springborough Greenway,Westerville,FRA,GREEN SPACE,NOS,Public,0.05849079,Westerville,40.1027515,-82.9075267
23576,Brownstone Court Open Space,Westerville,FRA,PARK,NOS,Public,0.39909824,Westerville,40.1169471,-82.8942535
23577,Westerville Greenway,Westerville,FRA,PARK,NOS,Public,0.56996493,Westerville,40.1315311,-82.9261836
23578,Westerville Greenway,Westerville,FRA,PARK,NOS,Public,0.14896969,Westerville,40.1309674,-82.9264707
23579,Westerville Greenway,Westerville,FRA,PARK,NOS,Public,0.49790144,Westerville,40.1278243,-82.9269309
23580,Westerville Greenway,Westerville,FRA,PARK,NOS,Public,0.4469226,Westerville,40.1250228,-82.9270954
23581,Westerville Greenway,Westerville,FRA,PARK,NOS,Public,0.65056047,Westerville,40.1187547,-82.9273262
23582,First Responders Park,Westerville,FRA,PARK,N,Public,0.27626499,Westerville,40.1253230,-82.9445893
23587,Silverton Park,Hilliard,FRA,PARK,N,Public,2.97869645,Hilliard,40.0649540,-83.1519498
23588,Galloway Road Clean Ohio Parkland,Columbus,FRA,PARK,PRES,Public,123.519005,,39.9154242,-83.1587874
23589,Prairie Parkland,Columbus,FRA,PARK,PRES,Public,24.81861092,,39.9127441,-83.1557963
23590,Winchester Bend Parkland,Columbus,FRA,PARK,PRES,Public,5.26411941,,39.9011870,-82.8898504
23591,Big Walnut-Edgewater Parkland Coh,Columbus,FRA,PARK,CON,Public,40.52722112,Columbus,39.9068979,-82.8882495
23592,Mason Run Clean Ohio Parkland,Columbus,FRA,PARK,CON,Public,20.29174042,Columbus,39.9126558,-82.8893461
23593,Mentel Memorial Golf Course,Columbus,FRA,GOLF,GOLF,Public,146.08612429,,39.9087599,-83.1506439
23608,Woerner-Temple Open Space A,Dublin,FRA,GREEN SPACE,NOS,Public,4.21515635,Dublin,40.0853146,-83.1512743
23609,Woerner-Temple Open Space C,Dublin,FRA,GREEN SPACE,NOS,Public,0.63833467,Dublin,40.0844736,-83.1486611
23610,Woerner-Temple Open Space B,Dublin,FRA,GREEN SPACE,NOS,Public,0.2967971,Dublin,40.0849119,-83.1494465
23611,Rings Road Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,7.03431376,Dublin,40.0826172,-83.1509745
23612,Ballantrae Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,2.74766548,Dublin,40.0844573,-83.1647482
23613,Shier-Rings Park,Dublin,FRA,PARK,N,Public,2.47688942,Dublin,40.0953495,-83.1411755
23614,Cramer Run Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,9.28513616,Dublin,40.0834563,-83.1284565
23615,Woods Of Brighton,Dublin,FRA,PARK,N,Public,0.51564145,Dublin,40.0814393,-83.1434610
23616,Coffman Park,Dublin,FRA,PARK,C,Public,6.96806633,Dublin,40.1018656,-83.1412378
23617,Dublin Veterans Park,Dublin,FRA,PARK,C,Public,2.88502955,Dublin,40.1024543,-83.1152720
23618,Emerald Parkway Bridge Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,4.45838408,Dublin,40.1096776,-83.1118071
23619,Holder-Wright Earthworks,Dublin,FRA,PARK,NOS,Public,20.32674674,Earthworks,40.1118558,-83.1065862
23620,Dublin Rd Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,2.87474449,Dublin,40.1176931,-83.1184895
23621,Emerald Parkway Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,1.82202196,Dublin,40.1050333,-83.1320111
23622,Karrer Barn Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,0.81142124,Dublin,40.0952452,-83.1134708
23623,Chambers Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,0.82989997,Dublin,40.0992180,-83.1099105
23624,Earlsford Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,1.45319907,Dublin,40.1204936,-83.1458781
23625,Wyandotte Woods Open Space "C",Dublin,FRA,GREEN SPACE,NOS,Public,43.95038015,Dublin,40.1269164,-83.1050988
23626,Earlington Park,Dublin,FRA,PARK,C,Public,16.87486385,Dublin,40.1243768,-83.1441277
23627,Brandon Open Space "B",Dublin,FRA,GREEN SPACE,NOS,Public,9.30026811,Dublin,40.1235900,-83.1376569
23628,Brandon Open Space "A",Dublin,FRA,GREEN SPACE,NOS,Public,6.02646341,Dublin,40.1221686,-83.1351522
23629,Riverside Woods Open Space "A",Dublin,FRA,GREEN SPACE,NOS,Public,2.03721056,Dublin,40.1199821,-83.1027542
23630,Griggs Reservoir,Columbus,FRA,PARK,C,Public,3.04755503,Columbus,40.0920555,-83.1094186
23631,Hutchins Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,25.63598357,Dublin,40.1391264,-83.1155141
23658,Wexford Woods Open Space West,Dublin,FRA,PARK,NOS,Public,0.22596928,Dublin,40.1128589,-83.1628389
23659,Ml Red Trabue Nature Reserve,Dublin,FRA,PARK,C,Public,1.45921706,Dublin,40.1139085,-83.1631773
23661,Lowell Trace Open Space,Dublin,FRA,PARK,NOS,Public,3.10366926,Dublin,40.1114969,-83.1594474
23662,Wexford Woods Open Space East,Dublin,FRA,PARK,NOS,Public,0.2199828,Dublin,40.1144932,-83.1588687
23663,Wexford Estates Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,1.06187703,Dublin,40.1163456,-83.1586056
23664,Scottish Corners Park,Dublin,FRA,PARK,C,Public,6.64934465,Dublin,40.1174076,-83.1502317
23665,Dublinshire Open Space "F",Dublin,FRA,PARK,NOS,Public,4.21405107,Dublin,40.1200749,-83.1500437
23666,Ballantrae Open Space "S",Dublin,FRA,GREEN SPACE,NOS,Public,3.83518848,Dublin,40.0938234,-83.1764443
23671,Smiley Park,Dublin,FRA,PARK,N,Public,1.89922138,Dublin,40.0914382,-83.1282308
23672,Glendavon Park,Dublin,FRA,PARK,N,Public,1.2128055,Dublin,40.0837622,-83.1764340
23673,Vandeleur Park,Dublin,FRA,PARK,N,Public,0.80919116,Dublin,40.0902355,-83.1821404
23674,Belvedere Park,Dublin,FRA,PARK,N,Public,2.61728815,Dublin,40.1330581,-83.1686722
23689,Upper Albany School Site,Columbus,FRA,PARK,PRES,Public,10.46754549,Columbus,40.1086989,-82.8562500
23690,Albany Crossing Wetlands,Columbus,FRA,PARK,CON,Public,6.96946497,,40.0966604,-82.8591313
23691,Mock Park Extension,Columbus,FRA,PARK,CON,Public,4.87128033,Columbus,40.0142677,-82.9484865
23692,Tuttle/Lane Ave Mut Connector,Columbus,FRA,RECREATION,SPU,Public,0.122683,Columbus,40.0079921,-83.0197066
23693,Kenney Park,Columbus,FRA,PARK,C,Public,27.14486768,Columbus,40.0658945,-83.0300491
23694,Beechwold Park,Columbus,FRA,PARK,C,Public,8.18284645,Columbus,40.0613575,-83.0276416
23695,Anheuser-Busch Sports Park,Columbus,FRA,PARK,C,Public,53.85405364,Columbus,40.0594281,-83.0333970
23696,Island View,Columbus,FRA,PARK,NOS,Public,9.3370988,Columbus,40.0703614,-83.0315179
23697,Cherrybottom Clean Ohio,Columbus,FRA,PARK,CON,Public,1.90057401,Columbus,40.0679598,-82.9050736
23698,New Albany Country Club,New Albany,FRA,GOLF,GOLF,Private,466.97524382,parcels,40.0685203,-82.8297733
23699,Northmoor Park,Columbus,FRA,PARK,C,Public,8.48254076,Columbus,40.0358430,-83.0263898
23700,Glen Echo Park,Columbus,FRA,PARK,N,Public,0.00002636,Columbus,40.0187629,-82.9984771
23701,Berliner Sports Park,Columbus,FRA,PARK,R,Public,228.58583538,Columbus,39.9320411,-83.0066615
23702,Hoover Reservoir,Columbus,FRA,PARK,P,Public,27.70302654,FCA,40.1204353,-82.8729063
23703,Teaford Parkland,Columbus,FRA,PARK,CON,Public,7.69404425,Columbus,40.1018129,-82.9365284
23704,Parkway Drive Open Space,Columbus,FRA,PARK,NOS,Public,1.64802635,FCEO,40.0065144,-83.0686096
23705,Crafton Park,Upper Arlington,FRA,PARK,N,Public,0.55024878,FCEO,40.0092496,-83.0829683
23706,Ballantrae Open Space "Y",Dublin,FRA,GREEN SPACE,NOS,Public,0.82313094,Dublin,40.0910554,-83.1852357
23707,Ballantrae Open Space "W",Dublin,FRA,PARK,NOS,Public,0.34879547,Dublin,40.0914369,-83.1793093
23708,Ballantrae Open Space "R",Dublin,FRA,PARK,NOS,Public,0.47727909,Dublin,40.0907665,-83.1761678
23709,Ballantrae Open Space "M",Dublin,FRA,PARK,NOS,Public,0.29354997,Dublin,40.0902557,-83.1701848
23710,Ballantrae Open Space "O",Dublin,FRA,PARK,NOS,Public,0.36615901,Dublin,40.0919521,-83.1699862
23711,Ballantrae Open Space "L",Dublin,FRA,PARK,NOS,Public,0.55326889,Dublin,40.0911119,-83.1667761
23712,Kendall Ridge Open Space,Dublin,FRA,PARK,NOS,Public,0.31206621,Dublin,40.0898981,-83.1633729
23713,Ballantrae Open Space "J",Dublin,FRA,PARK,NOS,Public,0.16943269,Dublin,40.0884113,-83.1687015
23714,Ballantrae Open Space "I",Dublin,FRA,GREEN SPACE,NOS,Public,0.81897975,Dublin,40.0876048,-83.1802776
23715,Ballantrae Open Space "H",Dublin,FRA,PARK,NOS,Public,0.32525652,Dublin,40.0859577,-83.1801728
23716,Village Green Park,Worthington,FRA,PARK,NOS,Public,0.59885467,FCEO,40.0884472,-83.0184148
23717,Village Green Park,Worthington,FRA,PARK,NOS,Public,0.55485818,FCEO,40.0884321,-83.0177994
23718,Village Green Park,Worthington,FRA,PARK,NOS,Public,0.54698826,FCEO,40.0892939,-83.0183666
23719,Village Green Park,Worthington,FRA,PARK,NOS,Public,0.59291039,FCEO,40.0892729,-83.0177585
23720,Creekside Open Space,Grove City,FRA,PARK,N,Public,6.98270861,Grove City,39.8557619,-83.0560457
23756,Olentangy Trail,Columbus,FRA,PARK,R,Public,42.32250882,orthos,40.0579038,-83.0295258
23757,Olentangy Trail,Columbus,FRA,PARK,R,Public,17.72025112,orthos,40.0706374,-83.0334659
23758,Olentangy Trail ,Worthington,FRA,PARK,REC,Public,4.02570085,orthos,40.0886737,-83.0322414
23759,Olentangy Trail,Columbus,FRA,PARK,R,Public,2.93076392,orthos,40.0912702,-83.0349266
23760,Olentangy Trail,Columbus,FRA,PARK,R,Public,14.85920454,orthos,40.0861168,-83.0340463
23761,Olentangy Trail,Columbus,FRA,PARK,R,Public,3.21057509,orthos,40.0508723,-83.0314362
23762,Central Park Reserve,Gahanna,FRA,PARK,NOS,Public,13.58573907,Gahanna,39.9982002,-82.8495716
23763,Central Park Reserve,Gahanna,FRA,PARK,NOS,Public,8.31481095,Gahanna,40.0006735,-82.8461719
23764,Estate View Drive Open Space,Township,FRA,GREEN SPACE,NOS,Public,2.49588294,parcels,40.0058918,-82.8338222
23765,Estate View Drive Open Space,Township,FRA,GREEN SPACE,NOS,Public,0.44197622,parcels,40.0047038,-82.8340640
23766,Estate View Drive Open Space,Township,FRA,GREEN SPACE,NOS,Public,5.73974014,parcels,40.0067843,-82.8314125
23767,Waterford Park,Columbus,FRA,PARK,N,Public,1.7626804,parcels,39.9877349,-82.8424036
23768,Waterford Park,Columbus,FRA,PARK,N,Public,1.28747249,parcels,39.9866222,-82.8424651
23769,Taylor Station Open Space,Columbus,FRA,GREEN SPACE,NOS,Public,3.19177338,parcels,39.9865541,-82.8394314
23770,Waterford Park,Columbus,FRA,PARK,NOS,Public,2.03181165,parcels,39.9856418,-82.8423827
23771,Black Willow Drive Open Space,Township,FRA,GREEN SPACE,NOS,Public,3.74655805,,40.0108369,-82.8033480
23772,Fieldstone Open Space,Township,FRA,GREEN SPACE,NOS,Public,19.86715006,Jefferson Twp,40.0166077,-82.7976401
23773,Fieldstone Open Space,Township,FRA,GREEN SPACE,NOS,Public,9.35949483,Jefferson Twp,40.0184055,-82.7950263
23774,Willow Brook Crossing Open Space,Township,FRA,GREEN SPACE,NOS,Public,4.70312089,,40.0088330,-82.7949090
23775,Royal Elm Open Space,Township,FRA,GREEN SPACE,NOS,Public,9.31203536,Jefferson Twp,40.0136294,-82.7989551
23776,Royal Elm Open Space,Township,FRA,GREEN SPACE,NOS,Public,14.29485563,Jefferson Twp,40.0133414,-82.7976202
23777,Willow Brook Crossing Open Space,Township,FRA,GREEN SPACE,NOS,Public,1.55919669,,40.0082163,-82.7988191
23778,Fieldstone Open Space,Township,FRA,GREEN SPACE,NOS,Public,3.95721239,Jefferson Twp,40.0187503,-82.7908597
23779,Fieldstone Open Space,Township,FRA,GREEN SPACE,NOS,Public,3.88136899,parcels,40.0179712,-82.7925234
23780,Fieldstone Open Space,Township,FRA,GREEN SPACE,NOS,Public,1.19441695,parcels,40.0172974,-82.7902477
23781,Fieldstone Open Space,Township,FRA,GREEN SPACE,NOS,Public,0.8444999,parcels,40.0158400,-82.7918349
23782,Fieldstone Open Space,Township,FRA,GREEN SPACE,NOS,Public,3.54610223,Jefferson Twp,40.0153789,-82.7906658
23783,Morrison Farms Open Space,Township,FRA,GREEN SPACE,NOS,Public,4.64271379,Jefferson Twp,40.0150430,-82.7890232
23784,Goldeneye Drive Open Space,Township,FRA,GREEN SPACE,NOS,Public,7.90146586,parcels,40.0085540,-82.7786633
23785,Willow Brook Crossing Open Space,Township,FRA,GREEN SPACE,NOS,Public,8.07120647,Jefferson Twp,40.0097341,-82.7921548
23786,Morrison Farms Open Space,Township,FRA,GREEN SPACE,NOS,Public,9.75683546,Jefferson Twp,40.0181399,-82.7875717
23787,Jefferson Run Open Space,Township,FRA,GREEN SPACE,NOS,Public,4.39985774,parcels,40.0108626,-82.7857044
23788,Jefferson Run Open Space,Township,FRA,GREEN SPACE,NOS,Public,4.44670609,parcels,40.0107475,-82.7848939
23789,Morrison Farms Open Space,Township,FRA,GREEN SPACE,NOS,Public,2.89229193,parcels,40.0144870,-82.7853480
23790,Asbury Heights Open Space,Township,FRA,GREEN SPACE,NOS,Public,5.07363604,parcels,40.0038512,-82.7840773
23791,Waggoner Chase Boulevard,Columbus,FRA,GREEN SPACE,NOS,Public,0.58195216,parcels,40.0083953,-82.7853035
23792,Fieldstone Open Space,Jefferson Twp,FRA,PARK,N,Public,1.02617105,parcels,40.0192013,-82.7969335
23793,Harrison Pond Open Space,Gahanna,FRA,GREEN SPACE,NOS,Public,9.4008937,Jefferson Twp,40.0496794,-82.8353200
23794,Creekwood Estates Drive Open Space,Township,FRA,GREEN SPACE,NOS,Public,1.71557356,parcels,40.0388521,-82.8044688
23795,Colts Neck Road Open Space,Township,FRA,GREEN SPACE,NOS,Public,0.89795136,parcels,40.0303581,-82.8089880
23796,Creek Hollow Road Open Space,Township,FRA,GREEN SPACE,NOS,Public,8.99137264,parcels,40.0299743,-82.8004914
23797,Colts Neck Road Open Space,Township,FRA,GREEN SPACE,NOS,Public,3.63140255,parcels,40.0304804,-82.8078419
23798,Colts Neck Road Open Space,Township,FRA,GREEN SPACE,NOS,Public,1.22075785,parcels,40.0342155,-82.7981787
23799,Colts Neck Road Open Space,Township,FRA,GREEN SPACE,NOS,Public,3.96649014,parcels,40.0358232,-82.7983997
23800,Creek Hollow Road Open Space,Township,FRA,GREEN SPACE,NOS,Public,3.5058248,parcels,40.0317913,-82.7928284
23801,Kitzmiller Crossing Open Space,Township,FRA,GREEN SPACE,NOS,Public,1.77599055,parcels,40.0352963,-82.8280272
23802,Kitzmiller Crossing Open Space,Township,FRA,GREEN SPACE,NOS,Public,7.21002923,parcels,40.0359584,-82.8266193
23803,Cob Tail Way Open Space,Township,FRA,GREEN SPACE,NOS,Public,4.02558389,parcels,40.0322435,-82.7957940
23804,Wills Run Lane Open Space,Township,FRA,GREEN SPACE,NOS,Public,6.09051902,parcels,40.0363836,-82.8044123
23805,Columbus School For Girls,Township,FRA,RECREATION,SPU,Private,96.73520875,parcels,40.0281774,-82.8444618
23806,Kitzmiller Crossing Open Space,Township,FRA,GREEN SPACE,NOS,Public,4.07591182,parcels,40.0359179,-82.8225866
23807,Kitzmiller Crossing Open Space,Township,FRA,GREEN SPACE,NOS,Public,2.97861398,parcels,40.0345154,-82.8229079
23808,Jefferson Estates Open Space,Township,FRA,GREEN SPACE,NOS,Public,6.26881283,Jefferson Twp,40.0407179,-82.7990543
23809,Keltonhurst Drive Open Space,Township,FRA,GREEN SPACE,NOS,Public,2.58602948,parcels,40.0316675,-82.8203912
23810,Keltonhurst Drive Open Space,Township,FRA,GREEN SPACE,NOS,Public,0.81905287,parcels,40.0319477,-82.8210747
23811,Swisher Creek Xing Open Space,Township,FRA,GREEN SPACE,NOS,Public,16.45993243,parcels,40.0442759,-82.7851442
23812,Creekwood Estates Drive Open Space,Township,FRA,GREEN SPACE,NOS,Public,8.97029858,parcels,40.0403157,-82.8047215
23813,Eyre Hall Pass Open Space,New Albany,FRA,GREEN SPACE,NOS,Public,2.79703898,parcels,40.0544803,-82.8173267
23814,Planters Grove Open Space,New Albany,FRA,GREEN SPACE,NOS,Public,10.88406183,parcels,40.0552567,-82.8376025
23815,Prembrooke Green Open Space,New Albany,FRA,GREEN SPACE,NOS,Public,0.64228409,parcels,40.0585876,-82.8137454
23816,Eyre Hall Pass Open Space,New Albany,FRA,GREEN SPACE,NOS,Public,1.92610606,parcels,40.0559977,-82.8207873
23817,Eyre Hall Pass Open Space,New Albany,FRA,GREEN SPACE,NOS,Public,1.29133121,parcels,40.0552897,-82.8191860
23818,New Albany Farms Open Space,New Albany,FRA,GREEN SPACE,NOS,Public,7.83177962,parcels,40.0541471,-82.8036061
23819,Pinecrest Open Space,Township,FRA,GREEN SPACE,NOS,Public,5.22792339,,40.0057249,-82.8162526
23820,Pinecrest Open Space,Township,FRA,GREEN SPACE,NOS,Public,0.94392068,,40.0092200,-82.8164758
23821,Windrush Lane Open Space,Jefferson Twp,FRA,GREEN SPACE,NOS,Public,2.10398429,parcels,40.0110726,-82.8331729
23822,Windrush Lane Open Space,Jefferson Twp,FRA,GREEN SPACE,NOS,Public,1.35783092,parcels,40.0104458,-82.8320610
23823,Nebraska Lane Open Space,Columbus,FRA,GREEN SPACE,NOS,Public,0.14091948,,40.0064545,-82.7944854
23824,Nebraska Lane Open Space,Columbus,FRA,GREEN SPACE,NOS,Public,0.10867676,,40.0065301,-82.7960814
23825,Nebraska Lane Open Space,Columbus,FRA,GREEN SPACE,NOS,Public,4.07201198,,40.0074828,-82.7990279
23826,Harlem,Columbus,FRA,PARK,N,Public,3.95445347,FCA,40.0987255,-82.8363834
23827,Meadow Grove Open Space,Grove City,FRA,GREEN SPACE,NOS,Public,17.75250469,Grove City,39.8448441,-83.0622528
23828,Henceroth Park,Grove City,FRA,PARK,C,Public,21.2986068,Grove City,39.8502817,-83.0598648
23831,Spindler Addition,Columbus,FRA,PARK,PRES,Public,35.98626302,Columbus,39.9985091,-83.1690467
23832,Boy Scout Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,0.540925,Dublin,40.0995524,-83.1241025
23833,Winchester Meadows Parkland Connector,Columbus,FRA,PARK,N,Public,1.23251306,Columbus,39.8760136,-82.8098676
23834,Nafzger Park Expansion,Columbus,FRA,PARK,CON,Public,31.3467807,Columbus,39.9224539,-82.8672810
23835,Wolpert Open Space,Columbus,FRA,GREEN SPACE,NOS,Public,3.01325576,Dublin,40.0942945,-83.1709661
23836,Edgarton Drive Open Space,Grove City,FRA,PARK,NOS,Public,2.96083342,Grove City,39.8692960,-83.0947395
23837,Bluegill Pond,Grove City,FRA,PARK,NOS,Public,5.01887809,Grove city,39.8685456,-83.0793389
23838,Presley Drive Open Space,Grove City,FRA,PARK,NOS,Public,6.69068664,Grove City,39.8707925,-83.0604775
23839,Presley Drive Open Space,Grove City,FRA,PARK,NOS,Public,1.12947368,Grove City,39.8708865,-83.0653593
23840,Gantz Road Open Space,Grove City,FRA,PARK,NOS,Public,34.28232861,Grove City,39.8889289,-83.0500424
23841,Gantz Road Open Space,Grove City,FRA,PARK,NOS,Public,13.59703905,Grove City,39.8895616,-83.0606338
23842,Kingsdown Pond,Grove City,FRA,PARK,NOS,Public,2.19878763,Grove City,39.8661718,-83.0728486
23843,Kingsdown Pond,Grove City,FRA,PARK,NOS,Public,1.09157651,Grove City,39.8653234,-83.0713072
23844,Buckeye Parkway Open Space,Grove City,FRA,PARK,NOS,Public,35.15079733,Grove City,39.8385912,-83.0498961
23845,Buckeye Parkway Open Space,Grove City,FRA,PARK,NOS,Public,1.57305185,Grove City,39.8365899,-83.0449368
23846,Southeast Conservation Club,Grove City,FRA,PARK,P,Private,0.15348635,Grove City,39.8411201,-83.0292134
23847,Southeast Conservation Club,Grove City,FRA,PARK,P,Private,284.79266582,Grove City,39.8469598,-83.0333372
23848,Scioto Meadows,Grove City,FRA,PARK,N,Public,1.49900871,Grove City,39.8329001,-83.0232058
23849,Creekside Park,Grove City,FRA,PARK,C,Public,5.58247318,Grove City,39.8591904,-83.0609849
23850,Quail Creek Park Open Space,Grove City,FRA,PARK,N,Public,1.27593672,Grove City,39.8428061,-83.0714041
23851,Sesquicentennial Park,Grove City,FRA,PARK,C,Public,1.07747411,Grove City
ity,39.8795686,-83.0896183
23852,Town Center Gazebo,Grove City,FRA,PARK,NOS,Public,0.05575764,Grove City,39.8817553,-83.0943384
23853,Arbutus Avenue Open Space,Grove City,FRA,PARK,NOS,Public,0.74501029,Grove City,39.8808985,-83.0920605
23854,Skate Park,Grove City,FRA,PARK,REC,Public,3.9552684,Grove City,39.8875140,-83.0681027
23855,Griggs Reservoir,Columbus,FRA,PARK,R,Public,4.90307562,orthos,40.0764889,-83.1089933
23856,Hickory Hills Golf Course,Township,FRA,GOLF,GOLF,Public,179.45893486,,39.8787460,-83.2313530
23857,Battelle Darby Creek Metro Park,Metro Parks,FRA,PARK,M,Public,7001.56518555,Metro Parks,39.8832470,-83.2122884
23858,Prairie Oaks Metro Park,Metro Parks,FRA,PARK,M,Public,2274.47847279,Metro Parks,39.9901650,-83.2477956
23859,Blacklick Creek Greenway Trail,Metro Parks,FRA,PARK,M,Public,39.26763879,Metro Parks,39.8873007,-82.8714530
23860,Three Creeks Park,Groveport,FRA,PARK,M,Public,127.22665637,Metro Parks,39.8768996,-82.8774246
23861,Blacklick Creek Greenway Trail,Township,FRA,PARK,M,Public,1.0674679,Metro Parks,39.8821137,-82.8737960
23862,Three Creeks Metro Park,Columbus,FRA,PARK,M,Public,1631.4751057,Metro Parks,39.8914357,-82.9139900
23863,Three Creeks Metro Park,Columbus,FRA,PARK,M,Public,4.26267513,Metro Parks,39.8655057,-82.9321725
23864,Portman Park Addition,Columbus,FRA,PARK,C,Public,2.77848966,Columbus,39.9057146,-82.8171093
23865,Blacklick Creek Metro Park,Metro Parks,FRA,PARK,M,Public,1.61176267,Metro Parks,39.9293706,-82.7939715
23867,Olentangy River Parklands,Worthington,FRA,PARK,PRES,Public,108.37984891,,40.1033987,-83.0341475
23868,Olentangy River Parklands,Columbus,FRA,PARK,CON,Public,43.76028745,Columbus,40.0687226,-83.0360673
23869,Big Walnut Amberfield Parkland,Columbus,FRA,PARK,CON,Public,6.02562151,Columbus,39.9137365,-82.8699096
23870,Clover Parkland,Columbus,FRA,PARK,PRES,Public,22.50167633,Columbus,39.9626662,-83.1705956
23871,Walden Park,Columbus,FRA,PARK,N,Public,0.80609081,FCA,40.0818452,-82.9654253
23872,Kilbourne Run Parkland,Columbus,FRA,PARK,NOS,Public,6.51119293,parcels,40.0707064,-82.9343799
23873,Vaughn Farm Parkland,Columbus,FRA,PARK,PRES,Public,4.14517501,Columbus,40.0624220,-83.1306340
23874,Three Corners Park,Gahanna,FRA,PARK,NOS,Public,1.09046789,Gahanna,40.0450379,-82.8887255
23875,Lintner Park,Gahanna,FRA,PARK,C,Public,1.87117064,Gahanna,40.0230627,-82.8794007
23876,Gahanna Swimming Pool,Gahanna,FRA,RECREATION,SPU,Public,9.55331231,Gahanna,40.0153816,-82.8786979
23877,Galloway Reserve,Gahanna,FRA,PARK,NOS,Public,23.96305987,Gahanna,40.0079474,-82.8720593
23878,Price Road Park,Gahanna,FRA,PARK,C,Public,52.00256804,Gahanna,40.0111100,-82.8778987
23879,Geroux Herb Gardens,Gahanna,FRA,PARK,N,Public,0.80947666,Gahanna,40.0138096,-82.8663538
23880,Rocky Fork Reserve,Gahanna,FRA,PARK,PRES,Public,6.66535174,Gahanna,40.0219908,-82.8642656
23881,Foxwood-Rice Ave Park,Gahanna,FRA,PARK,N,Public,7.18417438,Gahanna,40.0039343,-82.8403320
23882,Taylor Road Reserve,Gahanna,FRA,PARK,C,Public,51.43699192,Gahanna,40.0053444,-82.8368359
23883,Gahanna Woods,Gahanna,FRA,PARK,C,Public,99.36776127,Gahanna,40.0117299,-82.8366025
23884,Central Park Reserve,Gahanna,FRA,PARK,NOS,Public,0.49395048,Gahanna,40.0017759,-82.8430129
23885,Sycamore Run Park,Gahanna,FRA,PARK,N,Public,7.41638392,Gahanna,40.0313582,-82.8676469
23886,Gahanna Grove Reserve,Gahanna,FRA,PARK,NOS,Public,2.61709602,Gahanna,40.0487255,-82.8551844
23887,Village At Hannah Farms Reserve,Gahanna,FRA,GREEN SPACE,NOS,Public,2.40464111,Gahanna,40.0399286,-82.8124419
23888,Village At Hannah Farms Reserve,Gahanna,FRA,GREEN SPACE,NOS,Public,1.05379554,Gahanna,40.0409503,-82.8116213
