OBJECTID,County,LocalParcelID,StateParcelID,Name,Situs Address All,Owner All,Mail Address,Mail State,AgencyName,Calculated Acreage,Auditor Link
310,Guernsey,180001114000,39059-180001114000,,,,,,NATURAL RESOURCES,126.522378399451,
311,Guernsey,180001133000,39059-180001133000,,,,,,NATURAL RESOURCES,6.75730692222081,
312,Guernsey,180001148000,39059-180001148000,,,,,,NATURAL RESOURCES,10.4238188673592,
313,Guernsey,000000000000,39059-000000000000,,,,,,MWCD,0.131242356285738,
314,Guernsey,060001127001,39059-060001127001,,,,,,MENTAL HEALTH,0.0400762295386236,
315,Guernsey,060003091000,39059-060003091000,,,,,,MENTAL HEALTH,0.104454443501708,
316,Guernsey,310000297000,39059-310000297000,,,,,,MWCD,0.241428900905949,
317,Guernsey,310001133000,39059-310001133000,,,,,,MWCD,0.233497042706793,
318,Guernsey,310001149000,39059-310001149000,,,,,,MWCD,0.247586879485757,
319,Guernsey,310001165000,39059-310001165000,,,,,,MWCD,0.214138402669097,
320,Guernsey,310001183000,39059-310001183000,,,,,,MWCD,0.313523286810915,
321,Guernsey,310001326000,39059-310001326000,,,,,,NATURAL RESOURCES,5.61919229645433,
322,Guernsey,310003057000,39059-310003057000,,,,,,MWCD,0.232337560374322,
323,Guernsey,310003095000,39059-310003095000,,,,,,MWCD,0.288927729563424,
324,Guernsey,060008720000,39059-060008720000,,,,,,ROW,0.654552189805327,
325,Guernsey,110003045000,39059-110003045000,,,,,,ROW,0.455481019497777,
326,Guernsey,110003218001,39059-110003218001,,,,,,ROW,0.420175668708325,
327,Guernsey,130000398000,39059-130000398000,,,,,,NATURAL RESOURCES,123.222921548376,
328,Guernsey,130000417000,39059-130000417000,,,,,,NATURAL RESOURCES,3.14206237849914,
329,Guernsey,130000433000,39059-130000433000,,,,,,NATURAL RESOURCES,36.4623614798773,
330,Guernsey,140000016000,39059-140000016000,,,,,,NATURAL RESOURCES,75.5342709217382,
331,Guernsey,180001108000,39059-180001108000,,,,,,TRANSPORTATION,4.08531449251984,
332,Guernsey,180001123000,39059-180001123000,,,,,,NATURAL RESOURCES,119.09505608603,
333,Guernsey,180001140000,39059-180001140000,,,,,,NATURAL RESOURCES,9.03604443683087,
334,Guernsey,180001156000,39059-180001156000,,,,,,NATURAL RESOURCES,49.5101330195587,
335,Guernsey,200000133000,39059-200000133000,,,,,,NATURAL RESOURCES,162.948735314771,
336,Guernsey,310001123000,39059-310001123000,,,,,,MWCD,0.26506351154869,
337,Guernsey,310001140000,39059-310001140000,,,,,,MWCD,0.277089795210653,
338,Guernsey,310001158000,39059-310001158000,,,,,,MWCD,0.237164017607054,
339,Guernsey,310001174000,39059-310001174000,,,,,,MWCD,0.223648530350821,
340,Guernsey,310001305000,39059-310001305000,,,,,,MWCD,0.297566550072477,
341,Guernsey,310002411000,39059-310002411000,,,,,,MWCD,0.392793214986773,
342,Guernsey,080002091000,39059-080002091000,,,,,,NATURAL RESOURCES,3.09016107005675,
343,Guernsey,110000732001,39059-110000732001,,,,,,TRANSPORTATION,0.410101568616933,
344,Guernsey,110003037000,39059-110003037000,,,,,,ROW,0.00229573227532829,
345,Guernsey,130000396000,39059-130000396000,,,,,,NATURAL RESOURCES,36.6539286324413,
346,Guernsey,130000415000,39059-130000415000,,,,,,NATURAL RESOURCES,164.63374789272,
347,Guernsey,130000431000,39059-130000431000,,,,,,NATURAL RESOURCES,8.0711177403105,
348,Guernsey,170000341006,39059-170000341006,,,,,,ROW,1.26186318734099,
349,Guernsey,180000915000,39059-180000915000,,,,,,NATURAL RESOURCES,1.36582592468306,
350,Guernsey,180001138000,39059-180001138000,,,,,,NATURAL RESOURCES,7.30297714988298,
351,Guernsey,180001154000,39059-180001154000,,,,,,NATURAL RESOURCES,22.773660324774,
352,Guernsey,310001135000,39059-310001135000,,,,,,MWCD,0.222020831384058,
353,Guernsey,310001151000,39059-310001151000,,,,,,MWCD,0.208430363844289,
354,Guernsey,310001167000,39059-310001167000,,,,,,MWCD,0.24784251596715,
355,Guernsey,310001185000,39059-310001185000,,,,,,MWCD,0.31866692592282,
356,Guernsey,310001303000,39059-310001303000,,,,,,MWCD,0.315445940158982,
357,Guernsey,440000719000,39059-440000719000,,,,,,NATURAL RESOURCES,81.9284864519714,
358,Guernsey,060009070000,39059-060009070000,,,,,,TRANSPORTATION,3.45033259588552,
359,Guernsey,110000183001,39059-110000183001,,,,,,ROW,0.110688253476746,
360,Guernsey,180001184000,39059-180001184000,,,,,,NATURAL RESOURCES,89.3437055410934,
361,Guernsey,180001202000,39059-180001202000,,,,,,ROW,5.30853584784977,
362,Guernsey,180001256000,39059-180001256000,,,,,,ROW,3.13970606167864,
363,Guernsey,200000293000,39059-200000293000,,,,,,MWCD,0.0203449162839766,
364,Guernsey,220000017001,39059-220000017001,,,,,,ROW,0.0962181161562893,
365,Guernsey,260001941000,39059-260001941000,,,,,,NATURAL RESOURCES,83.2829684678425,
366,Guernsey,310001488000,39059-310001488000,,,,,,MWCD,0.238702678519249,
367,Guernsey,310001697002,39059-310001697002,,,,,,MWCD,2.09082627350538,
368,Guernsey,310002564000,39059-310002564000,,,,,,MWCD,0.398498939319687,
369,Guernsey,420000107000,39059-420000107000,,,,,,MWCD,1.02401042834001,
370,Guernsey,999999999999,39059-999999999999,,,,,,NATURAL RESOURCES,1.32441966460068,
371,Guernsey,080000448000,39059-080000448000,,,,,,NATURAL RESOURCES,0.0022956521889085,
372,Guernsey,110003619006,39059-110003619006,,,,,,ROW,0.688314161337655,
373,Guernsey,130000061000,39059-130000061000,,,,,,NATURAL RESOURCES,104.026766802143,
374,Guernsey,130000150000,39059-130000150000,,,,,,NATURAL RESOURCES,51.6291514271663,
375,Guernsey,130000164000,39059-130000164000,,,,,,NATURAL RESOURCES,20.5561939275386,
376,Guernsey,130000181000,39059-130000181000,,,,,,NATURAL RESOURCES,117.644746796825,
377,Guernsey,130000198000,39059-130000198000,,,,,,NATURAL RESOURCES,133.891573321418,
378,Guernsey,220001038000,39059-220001038000,,,,,,NATURAL RESOURCES,15.2301873746554,
379,Guernsey,310000713000,39059-310000713000,,,,,,MWCD,0.0319825676532994,
380,Guernsey,310002723000,39059-310002723000,,,,,,MWCD,16.2851872322272,
381,Guernsey,380002757002,39059-380002757002,,,,,,NATURAL RESOURCES,47.5451732928353,
382,Guernsey,020003838017,39059-020003838017,,,,,,DEVELOPMENTAL DISABILITIES,3.16388860707513,
383,Guernsey,060001850000,39059-060001850000,,,,,,MENTAL HEALTH,0.126723148619122,
384,Guernsey,060001870000,39059-060001870000,,,,,,MENTAL HEALTH,0.104454976506593,
385,Guernsey,130000211000,39059-130000211000,,,,,,NATURAL RESOURCES,61.2538366554418,
386,Guernsey,130000237000,39059-130000237000,,,,,,NATURAL RESOURCES,37.7567525309838,
387,Guernsey,130000251000,39059-130000251000,,,,,,NATURAL RESOURCES,80.6890450163789,
388,Guernsey,130000267000,39059-130000267000,,,,,,NATURAL RESOURCES,51.3076917057436,
389,Guernsey,130000308000,39059-130000308000,,,,,,NATURAL RESOURCES,82.3006726607925,
390,Guernsey,130000338000,39059-130000338000,,,,,,NATURAL RESOURCES,40.7002575864488,
391,Guernsey,130000349000,39059-130000349000,,,,,,NATURAL RESOURCES,88.8649045093661,
392,Guernsey,130000365000,39059-130000365000,,,,,,NATURAL RESOURCES,34.5426168316068,
393,Guernsey,130000381000,39059-130000381000,,,,,,NATURAL RESOURCES,40.5103328529107,
394,Guernsey,310001086000,39059-310001086000,,,,,,MWCD,0.242314009592241,
395,Guernsey,310001102000,39059-310001102000,,,,,,MWCD,0.199399586213114,
396,Hocking,230000850500,39073-230000850500,,,,,,NATURAL RESOURCES,0.0232352306899169,
397,Lawrence, ,39087- ,,,,,,ROW,31.3949978753431,
398,Lawrence, ,39087- ,,,,,,ROW,4.95735531619689,
399,Lawrence, ,39087- ,,,,,,ROW,7.31989640195825,
400,Lawrence, ,39087- ,,,,,,ROW,0.492584401861366,
401,Lawrence, ,39087- ,,,,,,ROW,0.419847265132032,
402,Lawrence, ,39087- ,,,,,,ROW,0.368102986422467,
403,Lawrence, ,39087- ,,,,,,ROW,2.76646924572647,
404,Lawrence, ,39087- ,,,,,,ROW,0.479655334558301,
405,Lawrence, ,39087- ,,,,,,ROW,0.255122571107093,
406,Lawrence, ,39087- ,,,,,,TRANSPORTATION,0.0978569496852938,
407,Montgomery,R72 06407 0001,39113-R72 06407 0001,,,,,,TRANSPORTATION,0.030371522275214,
408,Montgomery,R72 08903 0033,39113-R72 08903 0033,,,,,,TRANSPORTATION,0.0462368234019665,
409,Montgomery,B02 00622 0030,39113-B02 00622 0030,,,,,,TRANSPORTATION,0,
410,Montgomery,B02 01208 0016,39113-B02 01208 0016,,,,,,TRANSPORTATION,0.00233612313236901,
411,Montgomery,R72 09501 0025,39113-R72 09501 0025,,,,,,TRANSPORTATION,0.0073114076660911,
412,Montgomery,J44 04103 0037,39113-J44 04103 0037,,,,,,TBD,0.0192857453925162,
413,Montgomery,H33 02108 0029,39113-H33 02108 0029,,,,,,NATURAL RESOURCES,1.82599876394969,
414,Montgomery,H33 02205 0064,39113-H33 02205 0064,,,,,,NATURAL RESOURCES,68.341688244649,
415,Montgomery,R72 09809 0008,39113-R72 09809 0008,,,,,,TRANSPORTATION,0.0302394805805495,
416,Montgomery,R72 08808 0007,39113-R72 08808 0007,,,,,,TRANSPORTATION,0.0310716840201514,
417,Montgomery,L55 02712 0012,39113-L55 02712 0012,,,,,,NATURAL RESOURCES,49.8157517730182,
418,Montgomery,R72 06405 0009,39113-R72 06405 0009,,,,,,TRANSPORTATION,0.250878557083211,
419,Montgomery,R72 06005 0039,39113-R72 06005 0039,,,,,,TBD,0.0878560560418723,
420,Montgomery,R72 09809 0068,39113-R72 09809 0068,,,,,,TRANSPORTATION,0.111838829086606,
421,Montgomery,R72 08306 0014,39113-R72 08306 0014,,,,,,TBD,0.108856488373687,
422,Montgomery,K46 00101 0028,39113-K46 00101 0028,,,,,,TRANSPORTATION,0.965845613334253,
423,Montgomery,K46 00717 0081,39113-K46 00717 0081,,,,,,TRANSPORTATION,0.188007529546899,
424,Montgomery,R72 08713 0023,39113-R72 08713 0023,,,,,,TRANSPORTATION,0.0471654697375733,
425,Montgomery,L55 02712 0021,39113-L55 02712 0021,,,,,,NATURAL RESOURCES,45.7867079857978,
426,Guernsey,180001160000,39059-180001160000,,,,,,NATURAL RESOURCES,63.6457694608489,
427,Guernsey,180001176000,39059-180001176000,,,,,,TRANSPORTATION,0.592178434991227,
428,Guernsey,180001191000,39059-180001191000,,,,,,NATURAL RESOURCES,41.6877753911579,
429,Guernsey,180001261000,39059-180001261000,,,,,,MWCD,3.11784488133081,
430,Guernsey,260001620000,39059-260001620000,,,,,,NATURAL RESOURCES,15.3389586214271,
431,Guernsey,260001943000,39059-260001943000,,,,,,NATURAL RESOURCES,89.4581775114854,
432,Guernsey,010001831000,39059-010001831000,,,,,,ROW,21.5830283331607,
433,Guernsey,040000202001,39059-040000202001,,,,,,ROW,0.31474596863134,
434,Guernsey,130000135000,39059-130000135000,,,,,,NATURAL RESOURCES,81.5465562758228,
435,Guernsey,130000152000,39059-130000152000,,,,,,NATURAL RESOURCES,3.97717354645704,
436,Guernsey,130000166000,39059-130000166000,,,,,,NATURAL RESOURCES,41.0076399203355,
437,Guernsey,130000183000,39059-130000183000,,,,,,NATURAL RESOURCES,46.9570806754021,
438,Guernsey,130000200000,39059-130000200000,,,,,,NATURAL RESOURCES,20.6601847460777,
439,Guernsey,310000057000,39059-310000057000,,,,,,MWCD,0.00229579025560643,
440,Guernsey,310000715000,39059-310000715000,,,,,,MWCD,0.0227983267983455,
441,Guernsey,310002728000,39059-310002728000,,,,,,MWCD,0.268627220833579,
442,Guernsey,060001855000,39059-060001855000,,,,,,MENTAL HEALTH,0.126723150985086,
443,Guernsey,060008437000,39059-060008437000,,,,,,TRANSPORTATION,0.0022956868707312,
444,Guernsey,130000226000,39059-130000226000,,,,,,NATURAL RESOURCES,101.604271859491,
445,Guernsey,130000242000,39059-130000242000,,,,,,NATURAL RESOURCES,4.2020876756518,
446,Guernsey,130000257000,39059-130000257000,,,,,,NATURAL RESOURCES,102.316816406292,
447,Guernsey,130000276000,39059-130000276000,,,,,,NATURAL RESOURCES,109.846334418348,
448,Guernsey,130000313000,39059-130000313000,,,,,,NATURAL RESOURCES,1.21326014190722,
449,Guernsey,130000340000,39059-130000340000,,,,,,NATURAL RESOURCES,2.13826369293011,
450,Guernsey,130000354000,39059-130000354000,,,,,,NATURAL RESOURCES,83.0176448301382,
451,Guernsey,130000370000,39059-130000370000,,,,,,NATURAL RESOURCES,82.0639557771612,
452,Guernsey,130000388000,39059-130000388000,,,,,,NATURAL RESOURCES,0.849775991269298,
453,Guernsey,270000366000,39059-270000366000,,,,,,NATURAL RESOURCES,15.0705678177265,
454,Guernsey,310001074000,39059-310001074000,,,,,,MWCD,0.249054590046946,
455,Guernsey,310001091000,39059-310001091000,,,,,,MWCD,0.389205326587778,
456,Guernsey,310001110000,39059-310001110000,,,,,,MWCD,0.221401917789436,
457,Guernsey,440000587000,39059-440000587000,,,,,,ROW,1.74886752611414,
458,Gallia,U/I,39053-U/I,,,,,,NATURAL RESOURCES,43.3258405574888,
459,Hocking,050000000001,39073-050000000001,,,,,,ROW,0.0262636021197209,
460,Hocking,020026226000,39073-020026226000,,,,,,ROW,2.0280053783301,
461,Hocking,020000000001,39073-020000000001,,,,,,TRANSPORTATION,3.37074184889684,
462,Lawrence, ,39087- ,,,,,,ROW,0.23380620242166,
463,Lawrence, ,39087- ,,,,,,ROW,0.12521669282409,
464,Lawrence, ,39087- ,,,,,,ROW,1.2958890629522,
465,Lawrence, ,39087- ,,,,,,ROW,1.11162074272589,
466,Lawrence, ,39087- ,,,,,,ROW,0.887952722237286,
467,Lawrence, ,39087- ,,,,,,ROW,0.315946422029886,
468,Lawrence, ,39087- ,,,,,,ROW,1.48271611307233,
469,Lawrence, ,39087- ,,,,,,ROW,5.97165061082322,
470,Montgomery,A01 26007 0001,39113-A01 26007 0001,,,,,,TRANSPORTATION,0.347638917251057,
471,Montgomery,H33 02107 0015,39113-H33 02107 0015,,,,,,NATURAL RESOURCES,31.5775239416473,
472,Montgomery,R72 09012 0025,39113-R72 09012 0025,,,,,,TRANSPORTATION,0.0520382792830902,
473,Montgomery,H33 02108 0016,39113-H33 02108 0016,,,,,,NATURAL RESOURCES,22.073323343856,
474,Montgomery,R72 09012 0030,39113-R72 09012 0030,,,,,,TRANSPORTATION,0.167144115132327,
475,Montgomery,B02 01419 0017,39113-B02 01419 0017,,,,,,TRANSPORTATION,0.0269883085788415,
476,Montgomery,R72 05902 0073,39113-R72 05902 0073,,,,,,TRANSPORTATION,0.083074642820625,
477,Montgomery,R72 09012 0026,39113-R72 09012 0026,,,,,,TRANSPORTATION,0.00381338191724548,
478,Montgomery,H33 02206 0026,39113-H33 02206 0026,,,,,,NATURAL RESOURCES,13.1079122433123,
479,Montgomery,A01 00307 0317,39113-A01 00307 0317,,,,,,TRANSPORTATION,2.86667740127339,
480,Montgomery,H33 02206 0014,39113-H33 02206 0014,,,,,,NATURAL RESOURCES,11.9824332111566,
481,Montgomery,L55 02712 0005,39113-L55 02712 0005,,,,,,NATURAL RESOURCES,23.2688172624809,
482,Montgomery,R72 08903 0027,39113-R72 08903 0027,,,,,,TRANSPORTATION,0.0580295748605241,
483,Montgomery,R72 08809 0043,39113-R72 08809 0043,,,,,,TRANSPORTATION,0.0178546627931971,
484,Montgomery,R72 08808 0004,39113-R72 08808 0004,,,,,,TRANSPORTATION,0.0402931626153329,
485,Montgomery,R72 09809 0024,39113-R72 09809 0024,,,,,,TRANSPORTATION,0.144494081041813,
486,Guernsey,420000871000,39059-420000871000,,,,,,MWCD,0.3937269049887,
487,Guernsey,420000909000,39059-420000909000,,,,,,ROW,8.23562484098075,
488,Guernsey,440000717000,39059-440000717000,,,,,,NATURAL RESOURCES,333.36592890355,
489,Guernsey,440000742000,39059-440000742000,,,,,,NATURAL RESOURCES,41.2162199376351,
490,Guernsey,420000907000,39059-420000907000,,,,,,ROW,0.119223486184587,
491,Guernsey,440000737000,39059-440000737000,,,,,,ROW,0.00229575171619975,
492,Guernsey,110000182001,39059-110000182001,,,,,,ROW,0.163488487611442,
493,Guernsey,180001169000,39059-180001169000,,,,,,NATURAL RESOURCES,65.3506119996324,
494,Guernsey,180001182000,39059-180001182000,,,,,,NATURAL RESOURCES,54.7175699139747,
495,Guernsey,180001200000,39059-180001200000,,,,,,ROW,24.6420793095246,
496,Guernsey,180001250000,39059-180001250000,,,,,,NATURAL RESOURCES,98.1929887567896,
497,Guernsey,180000249000,39059-180000249000,,,,,,ROW,0.840171762834503,
498,Guernsey,180001167000,39059-180001167000,,,,,,NATURAL RESOURCES,0.00229560470945729,
499,Guernsey,180001177000,39059-180001177000,,,,,,TRANSPORTATION,6.10098239181021,
500,Guernsey,180001193000,39059-180001193000,,,,,,NATURAL RESOURCES,41.6443425184874,
501,Guernsey,180001211000,39059-180001211000,,,,,,TRANSPORTATION,3.79127690836032,
502,Guernsey,200000203000,39059-200000203000,,,,,,MWCD,0.114829440227167,
503,Guernsey,310002494000,39059-310002494000,,,,,,MWCD,0.369407175677399,
504,Guernsey,310002730000,39059-310002730000,,,,,,MWCD,15.1397074165152,
505,Guernsey,310001760000,39059-310001760000,,,,,,MWCD,0.283670305717296,
506,Guernsey,310002715000,39059-310002715000,,,,,,MWCD,0.81549062882483,
507,Guernsey,320000213000,39059-320000213000,,,,,,MWCD,4.66344252835108,
508,Guernsey,380002558000,39059-380002558000,,,,,,ROW,29.7323656996257,
509,Guernsey,999999999999,39059-999999999999,,,,,,MWCD,0.270619078509595,
510,Guernsey,440000227001,39059-440000227001,,,,,,TAXATION,0.761830597803627,
511,Guernsey,500000021000,39059-500000021000,,,,,,ROW,0.157859520686032,
512,Guernsey,999999999999,39059-999999999999,,,,,,MWCD,0.126334760753191,
513,Guernsey,110003591001,39059-110003591001,,,,,,ROW,6.69180336877746,
514,Guernsey,110003619004,39059-110003619004,,,,,,ROW,0.796245624824614,
515,Guernsey,060004728000,39059-060004728000,,,,,,MENTAL HEALTH,0.116391950146417,
516,Guernsey,110003617000,39059-110003617000,,,,,,ROW,0.0673127298178096,
517,Guernsey,130000053000,39059-130000053000,,,,,,NATURAL RESOURCES,0.983637146717567,
518,Guernsey,130000144000,39059-130000144000,,,,,,NATURAL RESOURCES,64.2545930792826,
519,Guernsey,130000157000,39059-130000157000,,,,,,NATURAL RESOURCES,20.6609564321478,
520,Guernsey,130000176000,39059-130000176000,,,,,,NATURAL RESOURCES,81.7974452651978,
521,Guernsey,130000191000,39059-130000191000,,,,,,NATURAL RESOURCES,61.3803566577622,
522,Guernsey,130000207000,39059-130000207000,,,,,,NATURAL RESOURCES,47.5821773885868,
523,Guernsey,200000554000,39059-200000554000,,,,,,MWCD,0.231242766198399,
524,Guernsey,220001036000,39059-220001036000,,,,,,NATURAL RESOURCES,11.1782655934858,
525,Guernsey,310000708000,39059-310000708000,,,,,,MWCD,0.045687378759675,
526,Guernsey,310002715000,39059-310002715000,,,,,,MWCD,5.00368039576962,
527,Guernsey,310002739000,39059-310002739000,,,,,,MWCD,44.7016326730404,
528,Guernsey,130000142000,39059-130000142000,,,,,,NATURAL RESOURCES,38.103525719695,
529,Guernsey,130000155000,39059-130000155000,,,,,,NATURAL RESOURCES,40.7502886532049,
530,Guernsey,130000174000,39059-130000174000,,,,,,NATURAL RESOURCES,40.8146860865845,
531,Guernsey,130000189000,39059-130000189000,,,,,,NATURAL RESOURCES,40.9520933684545,
532,Guernsey,130000205000,39059-130000205000,,,,,,NATURAL RESOURCES,2.96813311184154,
533,Guernsey,180001318000,39059-180001318000,,,,,,TRANSPORTATION,0.659972667484173,
534,Guernsey,310002706000,39059-310002706000,,,,,,MWCD,54.1461930667544,
535,Guernsey,020003838010,39059-020003838010,,,,,,DEVELOPMENTAL DISABILITIES,12.5183294508743,
536,Guernsey,060001848000,39059-060001848000,,,,,,MENTAL HEALTH,0.12672231471587,
537,Guernsey,060001864000,39059-060001864000,,,,,,MENTAL HEALTH,0.126723331569159,
538,Guernsey,060008516000,39059-060008516000,,,,,,TRANSPORTATION,0.104167712130077,
539,Guernsey,130000235000,39059-130000235000,,,,,,NATURAL RESOURCES,9.83452537823223,
540,Guernsey,130000249000,39059-130000249000,,,,,,NATURAL RESOURCES,40.1381646497915,
541,Guernsey,130000265000,39059-130000265000,,,,,,NATURAL RESOURCES,72.0505517416147,
542,Guernsey,130000305000,39059-130000305000,,,,,,NATURAL RESOURCES,38.938631638234,
543,Guernsey,130000317000,39059-130000317000,,,,,,NATURAL RESOURCES,51.3171291521203,
544,Guernsey,130000333000,39059-130000333000,,,,,,NATURAL RESOURCES,32.4002315987197,
545,Guernsey,130000347000,39059-130000347000,,,,,,NATURAL RESOURCES,22.9057074532294,
546,Guernsey,130000363000,39059-130000363000,,,,,,NATURAL RESOURCES,6.46261071029668,
547,Guernsey,130000379000,39059-130000379000,,,,,,NATURAL RESOURCES,40.4844929998254,
548,Guernsey,180001474000,39059-180001474000,,,,,,TRANSPORTATION,0.750342948485743,
549,Guernsey,180001676000,39059-180001676000,,,,,,NATURAL RESOURCES,20.0246809605989,
550,Guernsey,220001054000,39059-220001054000,,,,,,NATURAL RESOURCES,123.967102980637,
551,Guernsey,270000354000,39059-270000354000,,,,,,NATURAL RESOURCES,27.534461216513,
552,Guernsey,130000228000,39059-130000228000,,,,,,NATURAL RESOURCES,93.413602133381,
553,Guernsey,130000244000,39059-130000244000,,,,,,NATURAL RESOURCES,66.6477443121618,
554,Guernsey,130000259000,39059-130000259000,,,,,,NATURAL RESOURCES,91.6484739048026,
555,Guernsey,130000278000,39059-130000278000,,,,,,NATURAL RESOURCES,21.4635980240791,
556,Guernsey,130000315000,39059-130000315000,,,,,,NATURAL RESOURCES,0.654023558304352,
